file_name,freq_mean,freq_stdev_hz,freq_stdev_cent,int_mean,int_stdev,on/off
3_16_spa_aligned_spa0034.1,110.33333333333333,21.501937897160182,308.24122145827914,56.333333333333336,2.516611478423583,on
3_16_spa_aligned_spa0039.1,74.33333333333333,58.1957902257543,1001.0738645039477,57.0,4.330127018922194,on
3_16_spa_aligned_spa0041.1,258.25,34.759376946577824,218.61418286464,59.25,2.6049403612586386,on
3_16_spa_aligned_spa0046.2,217.16666666666666,53.303305941024185,379.99890941794,57.583333333333336,4.187825066532602,on
3_16_spa_aligned_spa0051.1,77.0,48.562674281111555,846.5727726022461,58.714285714285715,1.9760470401187074,on
3_16_spa_aligned_spa0058.1,192.64285714285714,172.4964245528483,1107.021825477187,61.285714285714285,3.268228676411533,on
3_16_spa_aligned_spa0060.1,154.83333333333334,165.20219933967786,1257.019195940735,59.166666666666664,3.3115957885386114,on
3_16_spa_aligned_spa0062.1,101.5,10.606601717798213,172.06981254859895,64.0,4.242640687119285,on
3_16_spa_aligned_spa0063.2,119.42857142857143,19.43242258749659,260.992060392665,65.0,1.2909944487358056,on
3_16_spa_aligned_spa0064.1,116.0,2.8284271247461903,41.70624669986819,64.5,7.7781745930520225,on
3_16_spa_aligned_spa0065.1,112.125,46.24295313110652,597.8069283852623,62.0,2.2038926600773587,on
3_16_spa_aligned_spa0067.2,134.5,8.61845564923193,107.52426250858834,60.3,2.6267851073127395,on
3_16_spa_aligned_spa0069.1,73.8,68.83458433084346,1140.757332318671,57.4,2.8809720581775866,on
3_16_spa_aligned_spa0074.1,158.0,23.55419283269966,240.5708278560304,62.0,2.6076809620810595,on
3_16_spa_aligned_spa0075.1,30.166666666666668,73.89294057395921,2143.659564703801,58.833333333333336,2.136976056643281,on
3_16_spa_aligned_spa0077.2,53.4,52.448341932119945,1184.504427973914,60.0,2.8030595529069404,on
3_16_spa_aligned_spa0078.1,55.8,76.41465827967825,1493.4541274666487,55.8,3.7682887362833544,on
3_16_spa_aligned_spa0079.1,73.33333333333333,35.99814810051576,691.4014252395914,62.333333333333336,2.6583202716502514,on
3_16_spa_aligned_spa0081.1,81.33333333333333,71.45161533046914,1091.5005345394186,59.0,1.0,on
3_16_spa_aligned_spa0082.2,190.0,9.899494936611665,87.93049012433003,59.5,4.949747468305833,on
3_16_spa_aligned_spa0084.1,143.14285714285714,85.6726883190292,812.0752669263632,58.57142857142857,2.9358214555806383,on
3_16_spa_aligned_spa0085.1,186.33333333333334,16.072751268321593,143.2402532496989,59.333333333333336,2.516611478423583,on
3_16_spa_aligned_spa0087.2,117.33333333333333,62.3495522571467,737.8080883697211,61.0,2.3664319132398464,on
3_16_spa_aligned_spa0088.1,110.25,79.18911962300545,937.1467508420542,60.25,2.9860788111948193,on
3_16_spa_aligned_spa0089.1,126.77777777777777,75.1045567488714,805.4553477703543,60.55555555555556,2.7436796055257213,on
3_16_spa_aligned_spa0090.4,213.8,30.408880281917646,230.2245715396832,60.8,3.03315017762062,on
3_16_spa_aligned_spa0091.1,257.8,46.86896627833817,289.1883482703814,58.8,1.7888543819998317,on
3_16_spa_aligned_spa0093.2,293.0,0,0,63.0,0,on
3_16_spa_aligned_spa0096.1,249.0,2.8284271247461903,19.554486678254296,65.0,4.242640687119285,on
3_16_spa_aligned_spa0097.1,139.0,118.62305244525017,1068.212172606498,57.375,2.559994419636775,on
3_16_spa_aligned_spa0101.3,89.0,0,0,59.0,0,on
